customer_id,name,age,gender,city,income
1387,Aryan,30.0,Female,Delhi,62984.0
1388,Diya,24.0,Male,Kolkata,59040.0
1389,Diya,41.0,Female,Kolkata,30488.0
1390,Aryan,28.0,Male,Mumbai,87465.0
1391,Rahul,20.0,Female,Chennai,93998.0
1392,Karan,29.0,Male,Kolkata,78177.0
1393,Meera,47.0,Female,Surat,32551.0
1394,Pooja,24.0,Female,Chennai,87325.0
1395,Ananya,49.0,Male,Surat,54904.0
1396,Pooja,21.0,Female,Delhi,
1397,Ananya,58.0,Female,Chennai,
1398,Pooja,26.0,Male,Surat,51616.0
1399,Pooja,45.0,Male,Bangalore,76730.0
1400,Aarav,41.0,Female,Hyderabad,79028.0
1401,Vivaan,36.0,Female,Hyderabad,69405.0
1402,Rahul,50.0,Male,Mumbai,73113.0
1403,Pooja,54.0,Female,Jaipur,55976.0
1404,Sneha,60.0,Male,Bangalore,61278.0
1405,Isha,23.0,Male,Delhi,44837.0
1406,Vivaan,21.0,Female,,72612.0
1407,Riya,47.0,Male,Chennai,62846.0
1408,Pooja,31.0,Male,Bangalore,69813.0
1409,Rahul,19.0,Male,Kolkata,
1410,Ananya,19.0,Female,Bangalore,74050.0
1411,Isha,54.0,Male,Chennai,95489.0
1412,Pooja,21.0,Female,Hyderabad,37226.0
1413,Rahul,48.0,Female,Surat,74228.0
1414,Riya,43.0,Male,Jaipur,59452.0
1415,Ananya,27.0,Female,Hyderabad,73534.0
1416,Kabir,43.0,Female,Surat,76853.0
1417,Riya,50.0,,Kolkata,52215.0
1418,Meera,31.0,Female,Jaipur,87323.0
1419,Pooja,44.0,Male,Pune,37339.0
1420,Neha,22.0,Male,Surat,47703.0
1421,Aarav,20.0,Male,Delhi,36437.0
1422,Neha,26.0,Female,Surat,54697.0
1423,Aarav,56.0,Male,Jaipur,73841.0
1424,Riya,58.0,Female,,49913.0
1425,Kabir,39.0,Male,Chennai,95492.0
1426,Meera,47.0,,Bangalore,79964.0
1427,Karan,55.0,Male,Bangalore,95176.0
1428,Diya,42.0,Male,Hyderabad,33662.0
1429,,34.0,Male,Hyderabad,
1430,Sneha,23.0,Female,Pune,78477.0
1431,Rahul,45.0,Female,Mumbai,71134.0
1432,Aryan,26.0,Male,Kolkata,80657.0
1433,,35.0,Male,Mumbai,45492.0
1434,Sneha,24.0,Male,Mumbai,57490.0
1435,Meera,42.0,Male,Mumbai,88833.0
1436,Meera,38.0,Male,Surat,64457.0
1437,Pooja,41.0,Male,Mumbai,40158.0
1438,Pooja,28.0,Male,Pune,58424.0
1439,Kabir,42.0,Female,,52966.0
1440,Sneha,31.0,Female,Hyderabad,77412.0
1441,Diya,28.0,Male,Ahmedabad,80570.0
1442,Diya,40.0,Male,Pune,41577.0
1443,Pooja,45.0,Female,Bangalore,84652.0
1444,Pooja,57.0,Male,Hyderabad,70506.0
1445,Neha,31.0,Male,Mumbai,39666.0
1446,Pooja,,Male,Surat,
1447,Ananya,41.0,Female,Kolkata,78198.0
1448,Riya,18.0,Male,Jaipur,72781.0
1449,Aryan,49.0,Female,Hyderabad,88071.0
1450,Aryan,48.0,Female,Bangalore,38573.0
1451,Pooja,42.0,Female,,58971.0
1452,Neha,59.0,,Ahmedabad,81592.0
1453,Sneha,37.0,Female,Ahmedabad,84264.0
1454,Pooja,51.0,Male,,73024.0
1455,Aryan,45.0,Female,Surat,83331.0
1456,Rahul,18.0,Male,Surat,53388.0
1457,Karan,23.0,Male,Bangalore,93754.0
1458,Arjun,42.0,Male,,83681.0
1459,Arjun,41.0,Male,Bangalore,58590.0
1460,Kabir,19.0,Female,Surat,98535.0
1461,Arjun,38.0,Female,Jaipur,98761.0
1462,Pooja,46.0,Female,Bangalore,64095.0
1463,Arjun,23.0,Male,Pune,38809.0
1464,Arjun,55.0,Female,Pune,78643.0
1465,Aarav,24.0,Female,Mumbai,81173.0
1466,Kabir,41.0,Male,Delhi,68122.0
1467,Isha,38.0,Female,Jaipur,54789.0
1468,Aryan,59.0,Male,Ahmedabad,64368.0
1469,Rohit,47.0,,Delhi,84017.0
1470,,52.0,Female,Mumbai,37311.0
1471,Riya,20.0,Male,Hyderabad,42793.0
1472,,48.0,Male,Pune,87123.0
1473,Karan,32.0,Female,Jaipur,88772.0
1474,Ananya,31.0,Male,Mumbai,78359.0
1475,Aryan,35.0,Male,Jaipur,64628.0
1476,Diya,25.0,Male,Jaipur,42276.0
1477,Neha,31.0,Male,Bangalore,97503.0
1478,Aarav,31.0,Female,Chennai,
1479,Aarav,29.0,Female,Ahmedabad,34743.0
1480,,28.0,Male,Bangalore,66074.0
1481,Vivaan,49.0,Male,Pune,34908.0
1482,Diya,28.0,Female,Jaipur,86629.0
1483,Arjun,26.0,Female,Hyderabad,51228.0
1484,Meera,56.0,Female,Pune,36232.0
1485,Rahul,19.0,Female,Surat,95197.0
1486,Ananya,42.0,Male,Chennai,
1487,Kabir,39.0,Female,Hyderabad,84107.0
1488,Vivaan,33.0,Female,Delhi,
1489,Pooja,28.0,Male,Delhi,79733.0
1490,Neha,29.0,Female,Chennai,96050.0
1491,Riya,30.0,,Delhi,47409.0
1492,Pooja,37.0,Female,Hyderabad,59948.0
1493,Karan,42.0,Male,,94465.0
1494,Arjun,58.0,Male,Surat,89052.0
1495,Meera,26.0,,Mumbai,48622.0
1496,Neha,45.0,Male,Surat,48908.0
1497,Rahul,47.0,Female,Mumbai,47094.0
1498,Neha,57.0,Male,Bangalore,98097.0
1499,Aryan,18.0,Male,Surat,85030.0
1500,Aarav,20.0,Female,Ahmedabad,65985.0
1501,Aarav,19.0,Male,Mumbai,79787.0
1502,Ananya,40.0,Female,Mumbai,80914.0
1503,Riya,52.0,Female,Chennai,89485.0
1504,Sneha,45.0,Female,Hyderabad,38982.0
1505,Karan,36.0,Female,Delhi,44626.0
1506,Arjun,18.0,Female,Chennai,71187.0
1507,Isha,49.0,Female,Kolkata,89576.0
1508,Riya,22.0,Female,Kolkata,53495.0
1509,Pooja,48.0,Male,Kolkata,68409.0
1510,Arjun,35.0,Female,Mumbai,75625.0
1511,Rahul,40.0,Female,Jaipur,62202.0
1512,Meera,31.0,Female,Surat,54122.0
1513,Karan,60.0,Female,Mumbai,98641.0
1514,Meera,52.0,Male,,99095.0
1515,Ananya,35.0,Male,Bangalore,46204.0
1516,Vivaan,41.0,,Delhi,
1517,Aryan,54.0,Female,Mumbai,35368.0
1518,Rohit,34.0,Male,Bangalore,51090.0
1519,Aarav,19.0,Male,Delhi,91308.0
1520,Neha,39.0,Female,Kolkata,51164.0
1521,Aryan,57.0,Female,Delhi,42427.0
1522,Sneha,26.0,Male,Jaipur,40918.0
1523,Ananya,40.0,Female,Mumbai,35972.0
1524,Rohit,24.0,Female,Bangalore,40864.0
1525,Neha,56.0,Male,Delhi,82876.0
1526,Pooja,59.0,Male,Delhi,65264.0
1527,Ananya,49.0,Male,Mumbai,40189.0
1528,Meera,25.0,Male,Delhi,56862.0
1529,,34.0,,Mumbai,62966.0
1530,Ananya,28.0,Female,Mumbai,77193.0
1531,Isha,50.0,,Hyderabad,59010.0
1532,,57.0,Female,Ahmedabad,90010.0
1533,Aryan,21.0,Male,Surat,77228.0
1534,Isha,20.0,Male,Mumbai,57717.0
1535,Pooja,57.0,Female,Hyderabad,36479.0
1536,Karan,24.0,Female,Mumbai,99680.0
1537,Vivaan,58.0,Male,Delhi,44596.0
1538,Diya,50.0,Male,Delhi,63612.0
1539,Isha,56.0,Female,Jaipur,41003.0
1540,Sneha,59.0,Male,Jaipur,65280.0
1541,Vivaan,34.0,Male,Bangalore,85395.0
1542,Sneha,60.0,Female,Kolkata,92585.0
1543,Sneha,57.0,Male,Delhi,62523.0
1544,Isha,48.0,,,66156.0
1545,Diya,30.0,Male,Jaipur,78289.0
1546,Aarav,21.0,Male,Hyderabad,56238.0
1547,Karan,29.0,Female,Jaipur,84783.0
1548,Rahul,53.0,Male,Jaipur,99265.0
1549,Aryan,37.0,Male,Chennai,80019.0
1550,Rohit,37.0,Male,Pune,85377.0
1551,Rahul,54.0,Male,Chennai,69130.0
1552,Karan,34.0,Male,Pune,55390.0
1553,Diya,60.0,Male,Kolkata,99100.0
1554,Karan,56.0,Female,Pune,69765.0
1555,Vivaan,33.0,Male,Surat,75100.0
1556,Kabir,50.0,Female,Hyderabad,46569.0
1557,Rahul,34.0,Female,Hyderabad,71679.0
1558,Karan,24.0,Male,Hyderabad,88969.0
1559,Riya,25.0,Male,Bangalore,76220.0
1560,Vivaan,34.0,Female,Delhi,37104.0
1561,Rohit,18.0,Male,Pune,59826.0
1562,Karan,37.0,Female,Pune,73468.0
1563,Meera,24.0,Female,Surat,42489.0
1564,,59.0,Male,Pune,67746.0
1565,Aryan,41.0,Female,Hyderabad,82023.0
1566,Sneha,40.0,Female,Ahmedabad,74818.0
1567,Sneha,36.0,Female,Surat,69141.0
1568,Rohit,39.0,Male,Mumbai,44296.0
1569,Aarav,,Female,Surat,73381.0
1570,Aryan,21.0,Male,Surat,63634.0
1571,Sneha,36.0,Male,Mumbai,59418.0
1572,Riya,51.0,Female,Hyderabad,91000.0
1573,Diya,21.0,Female,Surat,82182.0
1574,Riya,26.0,Female,Chennai,64177.0
1575,Sneha,30.0,Female,Bangalore,82487.0
1576,Vivaan,49.0,Male,Hyderabad,50246.0
1577,Pooja,48.0,Male,Chennai,38103.0
1578,Karan,50.0,Male,Ahmedabad,74846.0
1579,Rohit,47.0,Female,Chennai,35965.0
1580,Aryan,50.0,Male,Kolkata,31611.0
1581,Riya,47.0,Male,Chennai,63663.0
1582,Aryan,58.0,Male,,36067.0
1583,Ananya,60.0,Female,Hyderabad,36587.0
1584,Pooja,52.0,Male,Hyderabad,55562.0
1585,Arjun,48.0,Male,Chennai,66269.0
1586,Kabir,21.0,Female,Ahmedabad,72767.0
1587,Vivaan,28.0,Male,Ahmedabad,52016.0
1588,Pooja,55.0,Male,Bangalore,52915.0
1589,Arjun,46.0,Male,Surat,63400.0
1590,Aarav,24.0,Female,Pune,78076.0
1591,Sneha,19.0,Female,Bangalore,97157.0
1592,Pooja,37.0,Female,Jaipur,91694.0
1593,Riya,21.0,Female,Delhi,64215.0
1594,Kabir,60.0,Male,Chennai,78071.0
1595,Diya,,Male,Surat,41107.0
1596,Aryan,27.0,Male,Pune,76005.0
1597,Vivaan,39.0,Female,Jaipur,72202.0
1598,Kabir,28.0,Male,Chennai,58521.0
1599,Rahul,,Male,Surat,43426.0
1600,Karan,26.0,Male,Kolkata,68684.0
1601,Diya,34.0,Male,Hyderabad,97251.0
1602,Aarav,20.0,Female,Surat,40794.0
1603,Rahul,55.0,Male,Hyderabad,
1604,Aryan,21.0,Female,Jaipur,56071.0
1605,Rohit,43.0,Female,Bangalore,34641.0
1606,Vivaan,59.0,Male,Pune,81280.0
1607,Rohit,25.0,Male,Delhi,82118.0
1608,Rahul,46.0,Male,Chennai,78716.0
1609,Ananya,22.0,Male,Surat,33834.0
1610,Pooja,59.0,Male,Mumbai,62902.0
1611,Riya,20.0,Female,Pune,96868.0
1612,Pooja,28.0,Male,Delhi,71446.0
1613,Pooja,37.0,Male,Ahmedabad,90669.0
1614,Aarav,30.0,Male,Chennai,66700.0
1615,Arjun,38.0,Female,Hyderabad,99918.0
1616,Kabir,34.0,Male,Mumbai,35901.0
1617,Isha,38.0,Female,Jaipur,71681.0
1618,Meera,51.0,Female,Mumbai,96858.0
1619,Meera,21.0,Female,Hyderabad,
1620,Sneha,60.0,Male,Jaipur,88735.0
1621,Isha,47.0,Female,Delhi,75290.0
1622,Ananya,60.0,Female,,91124.0
1623,Diya,,Male,Pune,76244.0
1624,Isha,48.0,Male,,55218.0
1625,,58.0,Female,Surat,44306.0
1626,Diya,51.0,Female,Mumbai,92426.0
1627,Ananya,39.0,Female,Ahmedabad,75148.0
1628,Rahul,35.0,Male,Pune,43989.0
1629,Kabir,,Female,Kolkata,87082.0
1630,Pooja,24.0,Male,Bangalore,79494.0
1631,Kabir,35.0,Female,Jaipur,82972.0
1632,Riya,22.0,Female,Jaipur,58124.0
1633,Neha,35.0,Female,Chennai,54932.0
1634,Kabir,42.0,Male,Pune,90250.0
1635,Isha,53.0,Female,Kolkata,47485.0
1636,Aryan,50.0,Male,Ahmedabad,66023.0
1637,Rahul,27.0,Male,,90580.0
1638,Riya,40.0,Male,Pune,86240.0
1639,Meera,39.0,Male,Kolkata,37907.0
1640,Aarav,31.0,Female,Pune,94061.0
1641,Pooja,53.0,Male,Surat,81172.0
1642,Aryan,27.0,Male,Kolkata,67942.0
1643,Aarav,54.0,Male,Ahmedabad,68793.0
1644,Kabir,38.0,,Pune,82689.0
1645,Diya,35.0,Female,Bangalore,85341.0
1646,Aryan,47.0,Female,Jaipur,38374.0
1647,Rohit,42.0,Female,Ahmedabad,71565.0
1648,Aryan,60.0,Male,Surat,62741.0
1649,Ananya,29.0,Female,Kolkata,91915.0
1650,Karan,18.0,Female,Pune,97343.0
1651,Neha,35.0,Female,Hyderabad,84750.0
1652,,38.0,Male,Delhi,78803.0
1653,Pooja,19.0,Female,Surat,88309.0
1654,Riya,36.0,Female,,79015.0
1655,,25.0,Female,Jaipur,78910.0
1656,Aarav,50.0,Male,Chennai,68028.0
1657,Isha,49.0,Male,Jaipur,47463.0
1658,Arjun,41.0,Male,Delhi,52571.0
1659,Riya,58.0,Female,Mumbai,
1660,Meera,,Female,Ahmedabad,82744.0
1661,Ananya,53.0,Male,Hyderabad,85654.0
1662,Aryan,27.0,Male,Kolkata,35698.0
1663,Sneha,43.0,Male,Chennai,53948.0
1664,,38.0,Female,,98401.0
1665,Meera,35.0,Female,Pune,68554.0
1666,Sneha,,Female,Bangalore,74529.0
1667,Aarav,48.0,Male,Surat,50591.0
1668,Kabir,56.0,Female,Surat,34994.0
1669,Arjun,32.0,Female,Mumbai,33116.0
1670,Neha,35.0,Female,Surat,50690.0
1671,Pooja,33.0,Male,Bangalore,36875.0
1672,Riya,51.0,Male,Bangalore,87884.0
1673,Arjun,49.0,Female,Chennai,47949.0
1674,Meera,60.0,Male,Chennai,53826.0
1675,Aryan,26.0,Male,Chennai,36864.0
1676,Kabir,30.0,Male,,34670.0
1677,Isha,35.0,Male,Surat,55915.0
1678,Riya,60.0,Female,Chennai,36762.0
1679,Meera,55.0,Female,Mumbai,65845.0
1680,Neha,39.0,Male,Ahmedabad,53092.0
1681,Neha,23.0,Female,Jaipur,74909.0
1682,Aarav,38.0,,Chennai,81213.0
1683,Arjun,41.0,Male,Pune,38435.0
1684,Rahul,44.0,Female,Mumbai,70021.0
1685,Rohit,33.0,Male,Kolkata,44562.0
1686,Vivaan,46.0,Female,Hyderabad,97251.0
1687,Pooja,41.0,Male,Surat,72878.0
1688,Vivaan,34.0,Female,Ahmedabad,44197.0
1689,Karan,48.0,Male,Chennai,83313.0
1690,Riya,18.0,Female,Jaipur,82929.0
1691,Meera,39.0,Female,Jaipur,98508.0
1692,Meera,52.0,Female,Bangalore,93184.0
1693,Riya,36.0,Female,Chennai,56011.0
1694,Pooja,18.0,Female,Pune,52041.0
1695,Riya,38.0,Male,Surat,86364.0
1696,Ananya,24.0,,Delhi,99761.0
1697,Ananya,,,Hyderabad,40414.0
1698,Rahul,56.0,Male,Delhi,37274.0
1699,Meera,54.0,Female,Pune,60574.0
1700,Rohit,45.0,Male,Mumbai,45629.0
1701,Vivaan,54.0,Female,Surat,89166.0
1702,Arjun,48.0,Female,Chennai,73028.0
1703,Pooja,50.0,Male,Pune,91499.0
1704,Aarav,54.0,Male,Delhi,41990.0
1705,Aarav,30.0,Female,Hyderabad,93403.0
1706,Meera,42.0,Female,Surat,85840.0
1707,Pooja,47.0,Male,Kolkata,56989.0
1708,Sneha,,Male,Kolkata,39733.0
1709,Aarav,52.0,Male,Delhi,63779.0
1710,Riya,40.0,Female,Kolkata,57404.0
1711,Rohit,52.0,Female,Surat,44691.0
1712,,,Male,Surat,56848.0
1713,Aarav,48.0,Male,Delhi,69220.0
1714,Aarav,41.0,Male,Chennai,79180.0
1715,Riya,21.0,Female,Pune,79277.0
1716,Isha,,Female,Chennai,42323.0
1717,Meera,59.0,Female,Kolkata,57058.0
1718,Ananya,53.0,Male,Pune,30063.0
1719,,49.0,Female,Jaipur,72144.0
1720,Karan,42.0,Female,Jaipur,76749.0
1721,Kabir,,Male,Delhi,47017.0
1722,Pooja,34.0,Female,Jaipur,68256.0
1723,Rahul,,Male,Ahmedabad,71327.0
1724,Isha,23.0,Male,Delhi,33570.0
1725,Diya,41.0,Female,Pune,78337.0
1726,Meera,59.0,Male,,
1727,Pooja,40.0,,Hyderabad,81510.0
1728,Meera,40.0,Female,,39796.0
1729,Aarav,31.0,Male,Jaipur,91802.0
1730,Karan,33.0,Male,Kolkata,32121.0
1731,,28.0,Female,Ahmedabad,42092.0
1732,Kabir,48.0,Male,Jaipur,53529.0
1733,Arjun,54.0,Male,Surat,56768.0
1734,Arjun,48.0,Female,Pune,92564.0
1735,Riya,54.0,Male,Ahmedabad,30698.0
1736,Aryan,53.0,Male,Hyderabad,39033.0
1737,Vivaan,59.0,,Bangalore,88750.0
1738,Aarav,22.0,Female,Pune,69531.0
1739,Arjun,47.0,Male,Pune,99337.0
1740,Meera,51.0,Female,Jaipur,86880.0
1741,Riya,36.0,Male,,49643.0
1742,Pooja,25.0,Male,Kolkata,96456.0
1743,Diya,24.0,,Mumbai,55770.0
1744,Ananya,60.0,Female,Hyderabad,30043.0
1745,Meera,39.0,Female,Jaipur,33999.0
1746,Kabir,25.0,Male,Chennai,
1747,Rohit,35.0,Male,Surat,50758.0
1748,Ananya,20.0,Male,Delhi,35598.0
1749,Diya,27.0,Male,Ahmedabad,61098.0
1750,Vivaan,59.0,Female,Pune,49003.0
1751,Aryan,52.0,Female,Kolkata,56856.0
1752,Karan,37.0,Female,,35907.0
1753,Rohit,57.0,Male,Hyderabad,68694.0
1754,Ananya,54.0,Male,Hyderabad,42993.0
1755,Meera,31.0,Male,Hyderabad,82488.0
1756,Pooja,24.0,Female,Delhi,62381.0
1757,Aryan,49.0,Male,Delhi,98421.0
1758,Riya,25.0,Female,Mumbai,85795.0
1759,Isha,35.0,Male,Jaipur,51665.0
1760,Ananya,48.0,,Ahmedabad,65334.0
1761,Isha,32.0,Male,Bangalore,92867.0
1762,Karan,55.0,Male,Mumbai,60883.0
1763,Neha,31.0,Female,Hyderabad,67763.0
1764,Diya,,,Kolkata,63091.0
1765,Kabir,22.0,Female,Hyderabad,81504.0
1766,Aryan,40.0,Male,Chennai,43039.0
1767,Isha,43.0,Female,Kolkata,44398.0
1768,Pooja,45.0,Female,Bangalore,70701.0
1769,Neha,39.0,Male,Mumbai,57131.0
1770,,26.0,Female,Delhi,78245.0
1771,Diya,58.0,Male,Pune,81702.0
1772,Pooja,26.0,Female,Pune,
1773,Arjun,56.0,Male,Ahmedabad,95717.0
1774,Meera,33.0,Female,Hyderabad,98269.0
1775,Diya,47.0,Female,Ahmedabad,73913.0
1776,Isha,58.0,Male,Mumbai,49092.0
1777,Isha,19.0,Male,Delhi,36288.0
1778,Rohit,59.0,Female,Bangalore,71366.0
1779,Karan,,Female,Bangalore,75700.0
1780,Neha,19.0,Male,Kolkata,48371.0
1781,Arjun,37.0,Female,Kolkata,59959.0
1782,Kabir,18.0,Male,Ahmedabad,88383.0
1783,Pooja,18.0,Male,Surat,98241.0
1784,Rohit,47.0,Male,Surat,30720.0
1785,Ananya,18.0,Female,Hyderabad,61362.0
1786,Isha,19.0,Female,Chennai,71850.0
1787,Rohit,18.0,Male,Ahmedabad,31427.0
1788,Diya,38.0,Female,Surat,98574.0
1789,Ananya,47.0,Male,Jaipur,82234.0
1790,Vivaan,42.0,Male,Delhi,96084.0
1791,Neha,23.0,Male,Surat,98352.0
1792,Riya,39.0,Male,Ahmedabad,99192.0
1793,Aryan,47.0,Male,Surat,65996.0
1794,Kabir,44.0,Female,Delhi,
1795,Aryan,44.0,Female,Mumbai,92972.0
1796,Ananya,42.0,Male,Kolkata,65187.0
1797,Kabir,33.0,Female,Mumbai,85881.0
1798,Riya,27.0,Female,Surat,89101.0
1799,Sneha,54.0,Male,Hyderabad,47156.0
1800,Aarav,56.0,Male,Jaipur,68457.0
1801,Kabir,54.0,Male,Jaipur,55853.0
1802,Karan,32.0,Male,Chennai,41961.0
1803,Aryan,26.0,Female,Pune,73659.0
1804,Ananya,,Male,Kolkata,38953.0
1805,Riya,21.0,Male,Delhi,37131.0
1806,Rohit,49.0,,Hyderabad,30153.0
1807,Karan,52.0,Male,Ahmedabad,92762.0
1808,Karan,53.0,Female,Ahmedabad,70759.0
1809,Meera,47.0,,Chennai,42223.0
1810,Kabir,60.0,Female,Pune,66424.0
1811,Aarav,43.0,Male,Hyderabad,44286.0
1812,Arjun,48.0,,Chennai,50882.0
1813,Neha,59.0,Male,Delhi,42867.0
1814,Aarav,32.0,,Jaipur,99265.0
1815,Diya,24.0,Male,Jaipur,72987.0
1816,Ananya,37.0,Male,Ahmedabad,42920.0
1817,Diya,34.0,Female,Ahmedabad,92679.0
1818,Ananya,21.0,Male,Jaipur,68885.0
1819,Meera,22.0,Female,Jaipur,76443.0
1820,Vivaan,34.0,Female,Kolkata,91735.0
1821,Rohit,36.0,Female,Kolkata,34874.0
1822,Neha,24.0,Female,Pune,40139.0
1823,Rahul,57.0,Female,Hyderabad,60212.0
1824,Isha,28.0,Female,Surat,95871.0
1825,Vivaan,29.0,Male,Kolkata,99799.0
1826,Rohit,41.0,Female,Hyderabad,41713.0
1827,Sneha,36.0,Female,Hyderabad,43311.0
1828,Aarav,25.0,Female,Surat,66596.0
1829,Ananya,20.0,Female,,42311.0
1830,Ananya,,Male,Pune,34344.0
1831,Vivaan,37.0,Female,,98058.0
1832,Rohit,60.0,Female,Ahmedabad,59213.0
1833,Sneha,49.0,Male,,58398.0
1834,Arjun,56.0,Male,Jaipur,54915.0
1835,Meera,41.0,Female,Kolkata,93104.0
1836,Vivaan,,Female,Pune,96272.0
1837,Diya,40.0,Male,Jaipur,93919.0
1838,Rohit,51.0,,Bangalore,62517.0
1839,Diya,44.0,Male,Kolkata,32727.0
1840,Aryan,20.0,Male,Delhi,41270.0
1841,Diya,33.0,Female,Ahmedabad,
1842,,,Female,Delhi,42336.0
1843,Ananya,21.0,Female,Mumbai,43684.0
1844,Rahul,53.0,Female,Jaipur,61545.0
1845,Riya,34.0,,Mumbai,44726.0
1846,Diya,57.0,Male,Pune,89598.0
1847,Pooja,20.0,Female,Delhi,40070.0
1848,Neha,24.0,Female,Mumbai,87147.0
1849,,18.0,Female,Delhi,90283.0
1850,Vivaan,32.0,Male,Mumbai,64406.0
1851,Neha,49.0,Male,Surat,32505.0
1852,Vivaan,44.0,Male,Bangalore,91220.0
1853,Aryan,20.0,Male,Surat,82551.0
1854,Neha,46.0,Male,Delhi,69278.0
1855,Vivaan,60.0,Male,Hyderabad,31464.0
1856,Riya,26.0,Male,Chennai,65523.0
1857,Neha,50.0,Male,Bangalore,36934.0
1858,Rohit,58.0,Male,Chennai,99975.0
1859,Neha,49.0,,Bangalore,85316.0
1860,Riya,39.0,Female,Bangalore,31248.0
1861,Ananya,29.0,Female,,48596.0
1862,Ananya,58.0,Male,Ahmedabad,87371.0
1863,Sneha,18.0,Female,Pune,65406.0
1864,Ananya,51.0,Male,Hyderabad,38829.0
1865,Kabir,22.0,Male,Mumbai,87380.0
1866,Aryan,29.0,Male,Mumbai,61460.0
1867,Isha,41.0,Female,Ahmedabad,50471.0
1868,Kabir,25.0,Male,Pune,67698.0
1869,Neha,26.0,Female,Ahmedabad,73427.0
1870,Aryan,55.0,Male,Hyderabad,77375.0
1871,Karan,23.0,Female,Pune,77146.0
1872,Rahul,45.0,Female,Delhi,43602.0
1873,Arjun,52.0,Male,Kolkata,98475.0
1874,Vivaan,24.0,Female,Bangalore,33957.0
1875,Diya,53.0,Female,Chennai,35531.0
1876,Ananya,54.0,Female,Pune,79335.0
1877,Pooja,52.0,Female,Chennai,85058.0
1878,Rohit,56.0,Male,Hyderabad,33216.0
1879,,34.0,Female,Delhi,30899.0
1880,Karan,35.0,Female,,35486.0
1881,Diya,23.0,Female,Surat,68374.0
1882,Riya,43.0,Female,Bangalore,98574.0
1883,Neha,47.0,Female,,92342.0
1884,Karan,34.0,Male,,95067.0
1885,Meera,38.0,Female,Kolkata,41105.0
1886,,21.0,Male,Pune,70597.0
1887,Rohit,42.0,Female,Jaipur,51553.0
1888,Riya,50.0,Male,Kolkata,
1889,,57.0,Male,,94374.0
1890,Karan,54.0,Male,Bangalore,66486.0
1891,Neha,34.0,Male,Delhi,60674.0
1892,Karan,43.0,Male,Surat,48169.0
1893,Kabir,42.0,Male,Chennai,52252.0
1894,Ananya,27.0,Male,Surat,83476.0
1895,Diya,22.0,Female,Chennai,82513.0
1896,Neha,49.0,Female,Jaipur,51036.0
1897,Aryan,19.0,Female,Chennai,73765.0
1898,Vivaan,44.0,Female,Jaipur,32582.0
1899,Rohit,59.0,Female,Mumbai,74360.0
1900,Aarav,60.0,Female,Bangalore,52986.0
1901,Karan,41.0,Male,Hyderabad,91039.0
1902,Rohit,38.0,Female,Bangalore,31885.0
1903,,42.0,Male,Ahmedabad,81512.0
1904,Karan,35.0,Female,Hyderabad,53925.0
1905,Diya,31.0,Male,Bangalore,95663.0
1906,Vivaan,39.0,Male,Mumbai,
1907,Karan,50.0,Male,Delhi,66046.0
1908,Aryan,29.0,Female,Chennai,97166.0
1909,Rahul,25.0,Female,Ahmedabad,70985.0
1910,Arjun,56.0,Male,Surat,77437.0
1911,Neha,25.0,Female,Pune,30845.0
1912,Sneha,38.0,Female,Ahmedabad,55229.0
1913,Karan,30.0,Male,Bangalore,77121.0
1914,Ananya,20.0,Male,Hyderabad,77670.0
1915,Vivaan,29.0,Male,Delhi,67968.0
1916,Riya,36.0,Male,Kolkata,37866.0
1917,Arjun,41.0,Female,Pune,59049.0
1918,Kabir,,Male,Surat,74976.0
1919,Sneha,56.0,Female,Jaipur,55879.0
1920,Rahul,36.0,Female,Surat,73899.0
1921,Rahul,45.0,Male,Ahmedabad,91196.0
1922,Aarav,32.0,Female,Chennai,82746.0
1923,Riya,24.0,Male,Surat,89059.0
1924,Arjun,,Male,Ahmedabad,49872.0
1925,Diya,,Male,Chennai,53160.0
1926,Sneha,34.0,Male,Delhi,31729.0
1927,Rohit,22.0,Male,Ahmedabad,
1928,Isha,45.0,Female,Jaipur,79289.0
1929,Vivaan,44.0,Male,Pune,84688.0
1930,Sneha,35.0,Male,Delhi,48849.0
1931,Meera,27.0,Male,Surat,81230.0
1932,Ananya,34.0,Male,Kolkata,55472.0
1933,Meera,47.0,Female,Delhi,78083.0
1934,Isha,18.0,Female,Kolkata,95634.0
1935,Rohit,19.0,Male,Chennai,50042.0
1936,Vivaan,24.0,,Kolkata,97911.0
1937,Diya,53.0,Male,,64686.0
1938,Isha,52.0,Male,Surat,36962.0
1939,Rahul,18.0,Male,Ahmedabad,82777.0
1940,Neha,57.0,Male,Pune,53225.0
1941,Rahul,55.0,Male,Kolkata,87049.0
1942,Vivaan,,,Pune,37721.0
1943,Ananya,38.0,Male,Delhi,71765.0
1944,Kabir,29.0,Male,Jaipur,68285.0
1945,Riya,51.0,Male,Mumbai,67062.0
1946,Kabir,26.0,Male,Hyderabad,53207.0
1947,Kabir,23.0,Male,Pune,50459.0
1948,Riya,50.0,Female,Bangalore,53535.0
1949,Meera,,Female,Pune,43333.0
1950,Neha,43.0,Male,Surat,50731.0
1951,Aarav,37.0,Female,Mumbai,94014.0
1952,Rahul,58.0,Male,Chennai,41960.0
1953,Sneha,55.0,Female,Pune,68809.0
1954,Diya,19.0,,,95541.0
1955,Vivaan,59.0,Male,Ahmedabad,31965.0
